iyear,imonth,idate,country,country_txt,region,region_txt,provstate,city,crit1,crit2,crit3,success,attacktype1,attacktype1_txt,targtype1,targtype1_txt,natlty1,natlty1_txt,gname,individual,weaptype1,weaptype1_txt,weapdetail,nkill,ishostkid,ransom
2004,3,19,201,Taiwan,4,East Asia,Tainan,Tainan,1,1,1,0,1,Assassination,2,Government (General),201,Taiwan,Unknown,0,5,Firearms,A semi-automatic pistol was used.,0,0,
2004,3,27,186,Sri Lanka,6,South Asia,Western,Colombo,1,1,1,0,1,Assassination,2,Government (General),186,Sri Lanka,Unknown,0,5,Firearms,The specific gun type used in this incident was not reported.,0,0,
2004,3,27,186,Sri Lanka,6,South Asia,Western,Colombo,1,1,1,0,1,Assassination,7,Government (Diplomatic),186,Sri Lanka,Unknown,0,5,Firearms,,0,0,
2004,3,28,186,Sri Lanka,6,South Asia,Western,Colombo,1,1,1,0,1,Assassination,22,Violent Political Party,186,Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE),0,5,Firearms,"gun shots were fired, bullets hit dash board of autorickshaw without causing injury",0,0,
2004,3,28,167,Russia,9,Eastern Europe,Moscow (Federal City),Meshchansky,1,1,1,0,3,Bombing/Explosion,19,Transportation,167,Russia,Unknown,0,6,Explosives,The bomb was composes of four kilograms of explosive packaged as brown bars.  The bomb lacked a detonator.,0,0,
2004,3,28,98,Italy,8,Western Europe,Lombardy,Brescia,1,1,1,1,3,Bombing/Explosion,1,Business,217,United States,Moroccan extremists,1,6,Explosives,"A Fiat Tempra filled with explosive gas from four 70+ liter cylinders of cooking gas, which detonated when the door to the car was opened and the cabin light  turned on, igniting the gas,  was used in the attack.",1,0,
2004,3,28,205,Thailand,5,Southeast Asia,Narathiwat (Province),Sungai Kolok,1,1,1,1,3,Bombing/Explosion,1,Business,205,Thailand,Unknown,0,6,Explosives,A motorcycle bomb was used in the attack.,0,0,
2004,3,29,203,Tanzania,11,Sub-Saharan Africa,Zanzibar West,Zanzibar,1,1,1,0,1,Assassination,2,Government (General),203,Tanzania,Unknown,0,6,Explosives,The explosive device used in this incident was described as a homemade TNT bomb.,0,0,
2004,3,29,160,Philippines,5,Southeast Asia,Zamboanga Sibugay,Zamboanga City,1,1,1,1,2,Armed Assault,4,Military,160,Philippines,Moro Islamic Liberation Front (MILF),0,5,Firearms,The specific gun type used in this incident was not reported.,2,0,
2004,3,29,141,Nepal,6,South Asia,Central,Kathmandu,1,1,1,1,2,Armed Assault,2,Government (General),141,Nepal,Maoists,0,6,Explosives,"The specific explosive type used in this incident was not reported.  However, it was reported that the perpetrators threw the bombs.",0,0,
2004,3,29,219,Uzbekistan,7,Central Asia,Tashkent (Capital City),Tashkent,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,219,Uzbekistan,Unknown,0,6,Explosives,Female suicide bombers carried out the attack with unspecified explosives.,6,0,
2004,3,30,95,Iraq,10,Middle East & North Africa,Babil,Hillah,1,1,1,1,3,Bombing/Explosion,3,Police,95,Iraq,Unknown,0,6,Explosives,A car was filled with unspecified explosives and detonated by its driver.,1,0,
2004,3,30,186,Sri Lanka,6,South Asia,Eastern,Batticaloa,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,186,Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE),0,5,Firearms,The specific gun type used in this incident was not reported.,2,0,
2004,3,31,186,Sri Lanka,6,South Asia,Eastern,Batticaloa,1,1,1,1,7,Facility/Infrastructure Attack,1,Business,186,Sri Lanka,Unknown,0,8,Incendiary,The specific incendiary source used in this incident was not reported.,0,0,
2004,3,31,219,Uzbekistan,7,Central Asia,Tashkent (Province),Yalangach,1,1,1,1,2,Armed Assault,3,Police,219,Uzbekistan,Unknown,0,6,Explosives,Unspecified guns and suicide belts were used in this incident.,23,0,
2004,3,31,141,Nepal,6,South Asia,Central,Bhaktapur,1,1,1,1,3,Bombing/Explosion,2,Government (General),141,Nepal,Maoists,0,6,Explosives,The specific gun/explosive type was not reported,0,0,
2004,3,31,95,Iraq,10,Middle East & North Africa,Al Anbar,Fallujah,1,1,1,1,2,Armed Assault,2,Government (General),217,United States,Unknown,0,5,Firearms,Assault rifles and gasoline were used in the attack.,4,0,
2004,3,31,95,Iraq,10,Middle East & North Africa,Al Anbar,Habbaniyah,1,1,0,1,3,Bombing/Explosion,4,Military,422,International,Unknown,0,6,Explosives,Roadside bomb,5,0,
2004,4,1,141,Nepal,6,South Asia,Mid-Western,Jumla District,1,1,1,1,3,Bombing/Explosion,2,Government (General),141,Nepal,Maoists,0,6,Explosives,,2,0,
2004,4,1,92,India,6,South Asia,Jammu and Kashmir,Srinagar,1,1,1,1,3,Bombing/Explosion,2,Government (General),92,India,Al-Arifeen,0,6,Explosives,,0,0,
2004,4,1,217,United States,1,North America,Oklahoma,Oklahoma City,1,1,1,1,7,Facility/Infrastructure Attack,15,Religious Figures/Institutions,217,United States,White extremists,0,8,Incendiary,Molotov cocktail,0,0,0
2004,4,2,141,Nepal,6,South Asia,Central,Dhading district,1,1,1,1,3,Bombing/Explosion,2,Government (General),141,Nepal,Maoists,0,6,Explosives,,1,0,
2004,4,3,185,Spain,8,Western Europe,Castile-La Mancha,Mocejon,1,1,1,0,3,Bombing/Explosion,19,Transportation,185,Spain,Unknown,0,6,Explosives,Authorities believed that the type of bomb was a Goma 2.,0,0,
2004,4,3,141,Nepal,6,South Asia,Central,Kathmandu,1,1,1,1,3,Bombing/Explosion,2,Government (General),141,Nepal,Maoists,0,6,Explosives,,0,0,
2004,4,3,155,West Bank and Gaza Strip,10,Middle East & North Africa,West Bank,Tulkarem,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,97,Israel,Hamas (Islamic Resistance Movement),0,5,Firearms,A Kalashnikov rifle was used by the perpetrator in the incident.,1,0,
2004,4,4,153,Pakistan,6,South Asia,Sindh,Karachi,1,1,1,1,2,Armed Assault,3,Police,153,Pakistan,Lashkar-e-Jhangvi,0,5,Firearms,,5,0,
2004,4,4,95,Iraq,10,Middle East & North Africa,Dhi Qar,Nasiriyah,1,1,1,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,184,South Korea,Mahdi Army,0,5,Firearms,,0,1,1
2004,4,4,74,Georgia,7,Central Asia,Tbilisi (Capital City),Tbilisi,1,1,1,0,1,Assassination,4,Military,167,Russia,Unknown,0,6,Explosives,Police believed that the bomb was made of TNT.,0,0,
2004,4,4,141,Nepal,6,South Asia,Western,Rupandehi district,1,1,1,1,2,Armed Assault,2,Government (General),92,India,Maoists,0,5,Firearms,,0,0,
2004,4,2,141,Nepal,6,South Asia,Central,Hetauda,1,1,1,1,3,Bombing/Explosion,2,Government (General),141,Nepal,Maoists,0,6,Explosives,,0,0,
2004,4,4,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,0,1,2,Armed Assault,4,Military,422,International,Mahdi Army,0,5,Firearms,,8,0,
2004,4,5,95,Iraq,10,Middle East & North Africa,Dhi Qar,Nasiriyah,1,1,1,1,6,Hostage Taking (Kidnapping),1,Business,216,Great Britain,Unknown,0,5,Firearms,Mr. Teeley was kidnapped at gunpoint and was beaten while he was in captivity.,0,1,0
2004,4,5,93,Indonesia,5,Southeast Asia,Aceh (Province),Banda Aceh,1,1,1,0,2,Armed Assault,2,Government (General),93,Indonesia,Free Aceh Movement (GAM),0,5,Firearms,,0,0,
2004,4,5,92,India,6,South Asia,Jammu and Kashmir,Pulwama,1,1,1,0,3,Bombing/Explosion,4,Military,92,India,Unknown,0,6,Explosives,,8,0,
2004,4,5,38,Canada,1,North America,Quebec (Province),Montreal,1,1,1,1,7,Facility/Infrastructure Attack,8,Educational Institution,38,Canada,Hamas (Islamic Resistance Movement),0,8,Incendiary,Police stated that the weapon was a fire and accelerant but did not give more spcifics about the weapon.,0,0,
2004,4,6,167,Russia,9,Eastern Europe,Ingushetia,Between Nazran and Magas,1,1,1,0,1,Assassination,2,Government (General),167,Russia,Riyadus-Salikhin Reconnaissance and Sabotage Battalion of Chechen Martyrs,0,6,Explosives,Approximately 220 pounds of dynamite was used in this attack.,1,0,
2004,4,6,141,Nepal,6,South Asia,Central,Kathmandu,1,1,1,1,3,Bombing/Explosion,2,Government (General),141,Nepal,Anti-Government Guerrillas,0,6,Explosives,,0,0,
2004,4,6,141,Nepal,6,South Asia,Central,Chainpur,1,1,1,0,2,Armed Assault,6,Airports & Aircraft,141,Nepal,Maoists,0,5,Firearms,,0,0,
2004,4,6,141,Nepal,6,South Asia,Central,Lalitpur,1,1,1,1,3,Bombing/Explosion,19,Transportation,141,Nepal,Maoists,0,6,Explosives,,0,0,
2004,4,6,141,Nepal,6,South Asia,Mid-Western,Nepalganj,1,1,1,1,3,Bombing/Explosion,2,Government (General),141,Nepal,Maoists,0,6,Explosives,"Police stated that the rebels used two pressure cooker bombs, which destroyed the building.",0,0,
2004,4,7,95,Iraq,10,Middle East & North Africa,Najaf,Najaf,1,1,1,1,6,Hostage Taking (Kidnapping),12,NGO,38,Canada,Mahdi Army,0,9,Melee,The Canadian was beaten with fists and kicked. He was burned over 20 times with cigarettes on his back and was threatened to be killed with an automoatic weapon pointed at his head.,0,1,0
2004,4,7,95,Iraq,10,Middle East & North Africa,Najaf,Najaf,1,1,1,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,155,West Bank and Gaza Strip,Ansar al-Din,0,13,Unknown,,,1,0
2004,4,8,92,India,6,South Asia,Jammu and Kashmir,Uri,1,1,1,1,3,Bombing/Explosion,2,Government (General),92,India,Save Kashmir Movement,0,6,Explosives,,9,0,
2004,4,8,141,Nepal,6,South Asia,Central,Pashupatinagar,1,1,1,1,2,Armed Assault,3,Police,141,Nepal,Unknown,0,5,Firearms,,5,1,0
2004,4,8,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,184,South Korea,Unknown,0,5,Firearms,,0,1,0
2004,4,8,92,India,6,South Asia,Jharkhand,Chaibasa,1,1,1,1,3,Bombing/Explosion,3,Police,92,India,People's War Group (PWG),0,6,Explosives,The land mines were planted and detonated by the Maoists.,26,0,
2004,4,9,95,Iraq,10,Middle East & North Africa,Saladin,Sab' Al Bor,1,1,1,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,101,Japan,Mujahedeen Brigades,0,5,Firearms,"The weapons reported were not used to harm the hostages, but only to coerce them into the vehicle and for visual effects in the video when explaining what the militant group wanted.",0,1,0
2004,4,9,205,Thailand,5,Southeast Asia,Narathiwat (Province),Waeng District,1,1,1,1,3,Bombing/Explosion,3,Police,205,Thailand,Unknown,0,6,Explosives,Police speculated that the bomb was plastic explosives.,0,0,
2004,4,9,205,Thailand,5,Southeast Asia,Narathiwat (Province),Takbai District,1,1,1,1,3,Bombing/Explosion,3,Police,205,Thailand,Unknown,0,6,Explosives,,0,0,
2004,4,9,95,Iraq,10,Middle East & North Africa,Al Anbar,Abu Ghraib,1,1,1,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,217,United States,Mujahedeen Group,0,5,Firearms,"The perpetrators used automatic weapons and rocket propelled grenade launchers to take over the convoy. Mr. Hamill was shot in the forearm (possibly by a handgun), beatened, and threatened with a knife.",8,1,0
2004,4,10,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,6,Hostage Taking (Kidnapping),3,Police,98,Italy,Unknown,0,5,Firearms,The militant group threatened the hostages with AK-47's and knives and beat them during their captivity. One of the hostages was executed with a handgun.,1,1,0
2004,4,10,92,India,6,South Asia,Andhra Pradesh,Guntur district,1,1,1,0,2,Armed Assault,3,Police,92,India,Unknown,0,5,Firearms,"The landmine did not explode when the bus drove over it, but did explode during the gun battle. The types of guns used were unknown, but grenades were used by the rebels to attack the bus.",2,0,
2004,4,10,4,Afghanistan,6,South Asia,Uruzgan,Chinartu,1,1,1,1,6,Hostage Taking (Kidnapping),2,Government (General),4,Afghanistan,Taliban,0,13,Unknown,,3,1,0
2004,4,10,153,Pakistan,6,South Asia,Sindh,Karachi,1,1,1,1,3,Bombing/Explosion,20,Unknown,92,India,Unknown,0,6,Explosives,The perpetrator stole the car from in front of a house two hours before using it as a weapon.,1,0,
2004,4,10,93,Indonesia,5,Southeast Asia,Central Sulawesi (Province),Poso,1,1,1,1,2,Armed Assault,15,Religious Figures/Institutions,93,Indonesia,Unknown,0,5,Firearms,,0,0,
2004,4,11,6,Algeria,10,Middle East & North Africa,Algiers,Algiers,1,1,1,1,2,Armed Assault,3,Police,6,Algeria,Algerian Islamic Extremists,0,5,Firearms,Several bullets fired,1,0,0
2004,4,11,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,6,Hostage Taking (Kidnapping),10,Journalists & Media,69,France,Unknown,0,5,Firearms,,0,1,0
2004,4,12,6,Algeria,10,Middle East & North Africa,Saïda,Oum Doud,1,1,0,1,2,Armed Assault,4,Military,6,Algeria,Algerian Islamic Extremists,0,5,Firearms,,2,0,0
2004,4,13,160,Philippines,5,Southeast Asia,Tawi Tawi,Taganak Island,1,1,1,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,121,Malaysia,Abu Sayyaf Group (ASG),0,5,Firearms,,6,1,1
2004,4,13,6,Algeria,10,Middle East & North Africa,Chlef,Beni Bouateb,1,1,0,1,2,Armed Assault,4,Military,6,Algeria,Algerian Islamic Extremists,0,5,Firearms,Sustained fire,1,0,0
2004,4,14,92,India,6,South Asia,Jammu and Kashmir,Unknown,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,92,India,Lashkar-e-Taiba (LeT),0,6,Explosives,,1,0,
2004,4,14,4,Afghanistan,6,South Asia,Paktika,Barmal,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,4,Afghanistan,Taliban,0,5,Firearms,,7,0,
2004,4,14,92,India,6,South Asia,Bihar,Patna,1,1,1,0,3,Bombing/Explosion,3,Police,92,India,Maoist Communist Center (MCC),0,6,Explosives,,3,0,
2004,4,14,4,Afghanistan,6,South Asia,Kandahar,Kandahar,1,1,1,1,3,Bombing/Explosion,2,Government (General),4,Afghanistan,Taliban,0,6,Explosives,The bomb was described as a crude bomb and was detonated by remote control while the general was passing. No other specifics about the crude bomb were disclosed.,0,0,
2004,4,13,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,6,Hostage Taking (Kidnapping),10,Journalists & Media,101,Japan,Unknown,0,5,Firearms,,0,1,0
2004,4,15,92,India,6,South Asia,Assam,Guwahati,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,92,India,Unknown,0,6,Explosives,,0,0,
2004,4,15,153,Pakistan,6,South Asia,Balochistan,Quetta,1,1,1,1,2,Armed Assault,3,Police,153,Pakistan,Taliban (Pakistan),0,5,Firearms,The militants used AK-47's and machine guns to carry out their attack.,11,0,
2004,4,15,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,1,Assassination,7,Government (Diplomatic),94,Iran,Unknown,0,5,Firearms,,1,0,
2004,4,15,213,Uganda,11,Sub-Saharan Africa,Northern,Adjumani,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,213,Uganda,Lord's Resistance Army (LRA),0,5,Firearms,There was an assortment of weapons used in the convoy attack including a rocket-propelled grenade.,13,0,
2004,4,16,195,Sudan,11,Sub-Saharan Africa,Unknown,Donkidarisa,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,195,Sudan,Janjaweed,0,8,Incendiary,,9,0,
2004,4,16,78,Greece,8,Western Europe,Central Macedonia,Thessaloniki,1,1,1,0,3,Bombing/Explosion,1,Business,78,Greece,Unknown,0,6,Explosives,Explosive gas canisters were placed underneath a car.,0,0,
2004,4,16,95,Iraq,10,Middle East & North Africa,Karbala,Karbala,1,1,1,1,2,Armed Assault,3,Police,95,Iraq,Unknown,0,5,Firearms,The guns were described as light firearms.,2,0,
2004,4,16,160,Philippines,5,Southeast Asia,Masbate,Unknown,1,1,1,1,1,Assassination,14,Private Citizens & Property,160,Philippines,Unknown,0,5,Firearms,,3,0,
2004,4,16,4,Afghanistan,6,South Asia,Zabul,Shahjoy district,1,1,1,1,6,Hostage Taking (Kidnapping),8,Educational Institution,4,Afghanistan,Taliban,0,13,Unknown,,0,1,0
2004,4,17,205,Thailand,5,Southeast Asia,Unknown,Unknown,1,1,1,1,2,Armed Assault,2,Government (General),205,Thailand,Unknown,0,5,Firearms,,1,0,
2004,4,17,4,Afghanistan,6,South Asia,Nimroz,Delaram,1,1,0,1,2,Armed Assault,4,Military,4,Afghanistan,Taliban,0,5,Firearms,,8,0,
2004,4,17,97,Israel,10,Middle East & North Africa,Gaza Strip,Erez,1,1,1,1,3,Bombing/Explosion,4,Military,97,Israel,Unknown,0,6,Explosives,,2,0,
2004,4,17,65,Ethiopia,11,Sub-Saharan Africa,Oromia,Ambo,1,1,1,1,3,Bombing/Explosion,8,Educational Institution,65,Ethiopia,Unknown,0,6,Explosives,,0,0,
2004,4,18,160,Philippines,5,Southeast Asia,Metropolitan Manila,Manila,1,1,1,1,2,Armed Assault,1,Business,999,Multinational,New People's Army (NPA),0,5,Firearms,"The perpetrators used an M-16 rifle, 45-caliber pistol and M203 grenade launcher in the attack.",0,0,
2004,4,19,155,West Bank and Gaza Strip,10,Middle East & North Africa,Gaza Strip,Nisanit,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,97,Israel,Hamas (Islamic Resistance Movement),0,6,Explosives,Five homemade Qassam-type rockets were used in the attack.,0,0,
2004,4,19,69,France,8,Western Europe,Corsica,Unknown,1,1,1,1,3,Bombing/Explosion,1,Business,69,France,Unknown,0,6,Explosives,The bomb consisted of a high powered explosive charge.,0,0,
2004,4,19,69,France,8,Western Europe,Corsica,Unknown,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,69,France,Unknown,0,6,Explosives,The bomb consisted of a high powered explosive charge.,0,0,
2004,4,19,173,Saudi Arabia,10,Middle East & North Africa,Riyadh,Riyadh,1,1,1,0,3,Bombing/Explosion,20,Unknown,173,Saudi Arabia,Unknown,0,6,Explosives,Two cars packed with explosives that were found before they were detonated.,0,0,
2004,4,20,195,Sudan,11,Sub-Saharan Africa,Unknown,Unknown,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,195,Sudan,Unknown,0,5,Firearms,,2,0,
2004,4,20,95,Iraq,10,Middle East & North Africa,Al Anbar,Abu Ghraib,1,1,1,1,3,Bombing/Explosion,3,Police,95,Iraq,Unknown,0,6,Explosives,Eighteen mortar shells struck the prison.,22,0,
2004,4,20,92,India,6,South Asia,Chhattisgarh,Bastar,1,1,1,1,7,Facility/Infrastructure Attack,2,Government (General),92,India,Maoist Communist Center (MCC),0,5,Firearms,The attackers exploded a land mine and fired guns in the attack.,0,0,
2004,4,20,92,India,6,South Asia,Jammu and Kashmir,Bandipora,1,1,1,1,3,Bombing/Explosion,2,Government (General),92,India,Maoist Communist Center (MCC),0,6,Explosives,,0,0,
2004,4,20,92,India,6,South Asia,Jharkhand,Dhanbad,1,1,1,1,7,Facility/Infrastructure Attack,2,Government (General),92,India,Maoist Communist Center (MCC),0,5,Firearms,,1,0,
2004,4,20,92,India,6,South Asia,Manipur,Unknown,1,1,1,1,7,Facility/Infrastructure Attack,2,Government (General),92,India,Maoist Communist Center (MCC),0,13,Unknown,,4,0,
2004,4,20,92,India,6,South Asia,Bihar,Unknown,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,92,India,Unknown,0,5,Firearms,,2,0,
2004,4,20,217,United States,1,North America,Washington,Snohomish,1,1,1,1,7,Facility/Infrastructure Attack,14,Private Citizens & Property,217,United States,Earth Liberation Front (ELF),0,8,Incendiary,,0,0,
2004,4,21,95,Iraq,10,Middle East & North Africa,Basra,Basra,1,1,1,1,3,Bombing/Explosion,3,Police,95,Iraq,Tawhid and Jihad,0,6,Explosives,Five car bombs were used to strike various police installations.  Rockets may have been fired as well.,74,0,
2004,4,21,92,India,6,South Asia,Jammu and Kashmir,Pulwama,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,92,India,Unknown,0,6,Explosives,,0,0,
2004,4,21,92,India,6,South Asia,Jammu and Kashmir,Pulwama,1,1,1,0,1,Assassination,14,Private Citizens & Property,92,India,Unknown,0,6,Explosives,One grenade was thrown at Mohi-u-din's car.,0,0,
2004,4,21,603,United Kingdom,8,Western Europe,Northern Ireland,Ballynahinch,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,233,Northern Ireland,Ulster Freedom Fighters (UFF),0,5,Firearms,,0,0,
2004,4,23,173,Saudi Arabia,10,Middle East & North Africa,Riyadh,Riyadh,1,1,1,1,3,Bombing/Explosion,3,Police,173,Saudi Arabia,Al-Haramayn Brigades,0,6,Explosives,A car bomb exploded outside the Saudi Arabian Domestic Security Forces Headquarters building.,5,0,
